,Unnamed: 0,id,text,time_stamp
866386,866386,1677610700,@grahamsmith3 down to play a track for Balcony TV - thought we'd make a night of it ,Sat May 02 03:01:20 PDT 2009
315600,315600,2002229116,"not in the mood for studying, bollocks! ruined ",Tue Jun 02 03:34:25 PDT 2009
1565744,1565744,2187618947,I thought happiness was something I had lost forever. I now realize it was in front of me all this time. I just had to wait  &lt;3,Mon Jun 15 20:32:59 PDT 2009
200554,200554,1971695252,the problem with having an SUV is its hard to see small things on the road like that 2 foot pole that I backed up into ,Sat May 30 07:41:27 PDT 2009
1168252,1168252,1980130599,"@katleverx that was really scary last night  lmaoo, i wanna know what it is now though! :| love you xx",Sun May 31 05:47:33 PDT 2009
1427566,1427566,2059414450,Naps are my friends  ,Sat Jun 06 16:53:11 PDT 2009
553630,553630,2203667149,Argh! TweetDeck crashed 5 times within 10 mins already. Tweets don't automatically mark as READ when viewed? ,Wed Jun 17 00:15:16 PDT 2009
32208,32208,1564198398,Waiting for daddy o at lin contro in the cold ,Mon Apr 20 02:16:44 PDT 2009
333279,333279,2013287129,@freddurst Insomnia sucks man ,Tue Jun 02 22:19:16 PDT 2009
502977,502977,2187700499,I need some mad hugs or something right now. ,Mon Jun 15 20:40:23 PDT 2009
461226,461226,2174397892,"i just got done talking to my white boy, whose on vacation for 2 weeks. now im bored, sad, and lonely ",Sun Jun 14 22:28:12 PDT 2009
517394,517394,2191288991,Oh I feel horrible this morning. ,Tue Jun 16 04:57:26 PDT 2009
948791,948791,1823541702,Done with shooting some video for the promo of Being Healthy TV.  Was a good session! ,Sat May 16 22:15:07 PDT 2009
861896,861896,1676761531,@frogget66 thank Christ I don't live next door to you it's not right having a glass to the wall all night ,Fri May 01 23:06:13 PDT 2009
27989,27989,1559452289,finds it sad that no one I know is on Twitter...boohoo ,Sun Apr 19 11:10:40 PDT 2009
1118301,1118301,1973570918,going to lunch with nayn! ,Sat May 30 11:24:39 PDT 2009
1127144,1127144,1975139117,I just had the most delicious apple pie ever! thanks mum ,Sat May 30 14:31:42 PDT 2009
1060430,1060430,1963480812,"Watching star trek in the theater!!! Man, it's been a while since I've had movie popcorn. ",Fri May 29 12:47:16 PDT 2009
312658,312658,2001577148,mornin! was supposed to go to beach today but daren't  since I lost my meds yesterday ,Tue Jun 02 01:20:53 PDT 2009
262440,262440,1986191242,I'LL MISS YOU LITTLE BUD   http://twitpic.com/6dksh,Sun May 31 18:28:01 PDT 2009
1528507,1528507,2177388883,going to miss @sundayraviolis ! Had to come home today because I love her too much ,Mon Jun 15 06:01:13 PDT 2009
1455046,1455046,2063380526,Happy Sunday morning - #SFTW and coffee and brekkie ,Sun Jun 07 02:25:36 PDT 2009
1237376,1237376,1993017703,Preping for home time. Better get the press chemicals filled up! ,Mon Jun 01 09:41:53 PDT 2009
629922,629922,2231817747,"@Jojami yeah sux, no?! kit just called said he's stuck in traffic  so chuk-chak naman the parade",Thu Jun 18 19:04:09 PDT 2009
1133338,1133338,1976154509,@iCarly I love the show! ,Sat May 30 16:42:20 PDT 2009
266267,266267,1988958738,"Rel @abhishek Just visited to doctor, He gave me one big injection  &amp; some tables.",Sun May 31 23:53:45 PDT 2009
1464654,1464654,2064261841,@Loves2Twit it could be ,Sun Jun 07 05:45:10 PDT 2009
519509,519509,2191815908,"Had some crazy weather here in North Platte yesterday, got some pictures of some ominous clouds. Unfortunately it affected our show. ",Tue Jun 16 06:01:16 PDT 2009
306342,306342,2000202999, I'm really going to sleep now,Mon Jun 01 21:37:05 PDT 2009
465286,465286,2175320029,"@epikREN awhh  gah, my phone is plain chunky. and all i use it for is texting...I NEED AN ASIAN PHONE :| good thing i'm going to hkg soon~",Mon Jun 15 00:39:43 PDT 2009
473983,473983,2177222433,*sad* Jonas Brothers &amp; Demi Lovato have a show tonight in London. So gutted I couldn't go ,Mon Jun 15 05:42:05 PDT 2009
1158398,1158398,1979262667,"@getzhie, better! Haha Good that we're learning more about Twitter now, haha.. Looove the babyy in your BG! ",Sun May 31 02:17:53 PDT 2009
297856,297856,1997516319,@Emosaga -hug- thanks. I really need one. ,Mon Jun 01 16:59:22 PDT 2009
1408659,1408659,2055728926,@michbek hope it doesn't get too bad.  Maybe if Mike's not working you two can take advantage of a few moments sans electronics ,Sat Jun 06 09:50:56 PDT 2009
270193,270193,1989775762,@rzrachelzoe You're fabulous! Perez is a jealous creep ,Mon Jun 01 02:46:07 PDT 2009
123904,123904,1834005126,@fdaallday damn i'm jealous shok ! been looking forward to it for over a year...doesn't open in vegas till next week ,Mon May 18 01:15:49 PDT 2009
1179049,1179049,1981676516,I just got the coolest gift EVER!  it's pretty awesome!,Sun May 31 09:39:37 PDT 2009
913354,913354,1752591006,Wine and Saginaki with 7 friends = good times ,Sat May 09 22:21:33 PDT 2009
601102,601102,2221068402,Nothing im reallllly bored ,Thu Jun 18 04:37:47 PDT 2009
333548,333548,2013370013,I want &lt;img&gt; support in XHTML-IM ,Tue Jun 02 22:30:50 PDT 2009
938303,938303,1793416750,@cillian23 is being a DJ..yay! Looking forward to your blips! ,Thu May 14 02:36:49 PDT 2009
241638,241638,1981132611,awwww belami is limpin  just noticed she has ripped da top skin of 1 of her pads on her frount paw ,Sun May 31 08:29:32 PDT 2009
174856,174856,1964664901,@Pisces_1988 cool i wish i could av gone 2 da 1 he did where i live but i couldnt ,Fri May 29 14:36:08 PDT 2009
41793,41793,1675790210,http://twitpic.com/4drnv - MC Chris show..shitty quality ,Fri May 01 20:20:11 PDT 2009
476606,476606,2177933469,@Terry_Leon  heard from someone else that they have already choosen ,Mon Jun 15 06:56:22 PDT 2009
165617,165617,1960950354,@hippyofdoom I didn't even get a chance to shop @ Aldi! ,Fri May 29 08:45:22 PDT 2009
1492355,1492355,2069270144,"@PeruSoul81 Thank you love  Means a lot! Hope you're enjoyin' life, as usual..",Sun Jun 07 15:34:13 PDT 2009
43537,43537,1676554791,"@jasonleblanc im drunk, i [pukec 3567 times, save meeeeeeeeeeeeee ",Fri May 01 22:24:08 PDT 2009
1099621,1099621,1970588127,likes today ,Sat May 30 04:28:01 PDT 2009
1352662,1352662,2046478428,is new on twitter ,Fri Jun 05 12:14:15 PDT 2009
671661,671661,2246927480,Not so terrific Saturday now - raining cats and dogs ,Fri Jun 19 18:19:57 PDT 2009
940810,940810,1794043075,"Just demo'd the last 6 months of my life to @JaduCMS, they seemed happy ",Thu May 14 04:47:34 PDT 2009
1510875,1510875,2175012451,"Nasi Lemak with extra chilli, yummmm! ",Sun Jun 14 23:52:05 PDT 2009
1317903,1317903,2014317609,@tracy_tp Christian Bale is smoldering in a really &quot;intellectual&quot; way ,Wed Jun 03 01:07:57 PDT 2009
814450,814450,1550818013,@womenspost isn't that the whole idea of being self employed?  ,Sat Apr 18 07:21:08 PDT 2009
444360,444360,2067815539,I never thought my first time sitting courtside at the garden would be for. WNBA game  - at least they have Henny and Apple Juice for me..,Sun Jun 07 13:00:31 PDT 2009
1291739,1291739,2002929928,"@_dash judging from what was shown, it looked like there was MORE to T4 than what was shown.. btw, look for bale loosing it at the set! ",Tue Jun 02 05:30:10 PDT 2009
510774,510774,2189736653,@lalabanks504 my back hurts too bad to sleep ,Tue Jun 16 00:46:36 PDT 2009
207628,207628,1973527864,Novak no more  Congrats on making week 2 @andyroddick. Fed is about to take PH! SHARAPOVA LET'S GO!,Sat May 30 11:19:33 PDT 2009
1284846,1284846,2002084876,Back online after 3 days of beautiful weather  Got severy sunburn on my shoulders but i couldn't care less ,Tue Jun 02 03:05:28 PDT 2009
1468479,1468479,2064754956,"add me French Open Turkish Grand Prix D-Day Jenson Button Rubens Button Vettel Rove Soderling Roland Garros - Add me, Im fun to follow!  X",Sun Jun 07 07:05:29 PDT 2009
1203218,1203218,1986005826,"This stupid kite thing due on thursday, I didn't start. Haha. I still got social stuides and math homeworkk. I'll do it in the morning ",Sun May 31 18:10:22 PDT 2009
1262265,1262265,1998798518,"@danni82 awww snap! welp, on to new horizons ",Mon Jun 01 19:08:32 PDT 2009
5696,5696,1469162220,i'm at work. also just realized i am going to fall about $100 short of depleting my work-study funds. noooooo i refuse to work extra days ,Tue Apr 07 05:26:37 PDT 2009
154786,154786,1936022326,"@JGizmo22 Nothing bad, I'm just feeling really overwhelmed. ",Wed May 27 07:18:48 PDT 2009
551335,551335,2203133749,@dukkrogers  *cries and runs to the backyard*,Tue Jun 16 23:05:46 PDT 2009
1593510,1593510,2191946897,"@YoungQ greetings to him, he can be proud of his dad ",Tue Jun 16 06:14:59 PDT 2009
481121,481121,2179510170,Why do I always find out about things too late? It's not fair. ,Mon Jun 15 09:12:07 PDT 2009
1454444,1454444,2063324252,@kleins315 thank you ,Sun Jun 07 02:12:15 PDT 2009
1227521,1227521,1991018504,I have never been more in the mood to climb a huge mountain... I wanna do Vesuvio... NOW!!! ,Mon Jun 01 06:14:19 PDT 2009
612088,612088,2224829481,Holy crap!  I only typed one paragraph today. I spent the entire morning planning a birthday lunch for a co-worker. Better type fast! ,Thu Jun 18 09:59:10 PDT 2009
1347102,1347102,2044462284,"oh i feel special, i added @reemerband on myspace and got a mail from max ",Fri Jun 05 09:23:38 PDT 2009
898950,898950,1693722520,@melbelle2805 OMG I love that you tweeted that you have TWO classes with me!! Totally made me smile. ,Sun May 03 23:32:19 PDT 2009
596144,596144,2218938049,No recibo tweets xque mis amigos no tienen tweeter ,Wed Jun 17 23:27:15 PDT 2009
1287910,1287910,2002420787,Watching the sunrise ,Tue Jun 02 04:09:46 PDT 2009
371726,371726,2050502596,@HAYLEY0614 i know it makes me depressed that i live here  no one even cares about it.,Fri Jun 05 18:47:05 PDT 2009
1337249,1337249,2017541840,@ItzJusMeChris   It wasn't just your mention of the word &quot;albino&quot; that got us following   It was your cute pic! ,Wed Jun 03 08:33:34 PDT 2009
1337253,1337253,2017541893,Work time. jordan's helping me plan our tubing trip ,Wed Jun 03 08:33:35 PDT 2009
264701,264701,1986946330,It was hard putting the kids down for the evening..I think they know they only have 4 more daze of school left. ,Sun May 31 19:33:17 PDT 2009
1192350,1192350,1984055395,loves chocolate and strawberries ,Sun May 31 14:21:14 PDT 2009
543374,543374,2200756282,Wishes living with roomates wasn't so hard. ,Tue Jun 16 19:19:48 PDT 2009
35127,35127,1565073846,i burnt my tongue ,Mon Apr 20 05:49:23 PDT 2009
306603,306603,2000277702,Gah...I`m sick. And I feel like I was ran over by a truck. My throat`s basically on fire. ,Mon Jun 01 21:46:24 PDT 2009
1287618,1287618,2002387447,at home again ,Tue Jun 02 04:03:49 PDT 2009
89609,89609,1755403978,Ugh what a sad way to end my mothers day breakfast. ,Sun May 10 09:03:09 PDT 2009
1335319,1335319,2016961915,@CubanaLAF yea... I live in ny and work in Dallas. Go figure. ,Wed Jun 03 07:38:23 PDT 2009
1099043,1099043,1970537882,@XJHKW n he giv me a hug n sed nic 2 meet ya  n i sed 2 tell diney i lv her haha was up@5am yday nt been sleep yet was 2 happy,Sat May 30 04:15:53 PDT 2009
174833,174833,1964651648,@irishjonasfan lol now your making me feel bad for not coming on  lol,Fri May 29 14:34:50 PDT 2009
923575,923575,1754736310,happy mothers day to every mommy out there! especially my own ,Sun May 10 07:13:46 PDT 2009
917564,917564,1753501802,"Is up, coffee in hand with laminate floor to lay then Footy to watch and play, living the dream ",Sun May 10 01:57:52 PDT 2009
808319,808319,1469176496,@black_roses25 welcome to twitter! ,Tue Apr 07 05:29:51 PDT 2009
229336,229336,1978460513,There's a guy here (at VooDoo) that looks dead up like Curkendall. *sigh* I miss him a lot. ,Sat May 30 23:25:36 PDT 2009
1392532,1392532,2053423012,"@iamryantimmothy  lol,happy kid ",Sat Jun 06 04:30:10 PDT 2009
223687,223687,1977256759,titanic ,Sat May 30 20:30:39 PDT 2009
1437403,1437403,2061165571,I can't wait for college! !!((((((: ,Sat Jun 06 20:18:38 PDT 2009
455168,455168,2070841693,@islanddogdoc I don't even know her twittah! ,Sun Jun 07 18:23:28 PDT 2009
461501,461501,2174464756,"@Lab_Mouse thanks, hope you're feeling better. I'm back home in bed, bucket handy just in case. ",Sun Jun 14 22:36:30 PDT 2009
180228,180228,1966500326,is scared shitless ,Fri May 29 17:52:55 PDT 2009
1579014,1579014,2189887654,"@sitharus I now have extra uber antibiotics, so I'm sure it will be clearing up soon ",Tue Jun 16 01:10:27 PDT 2009
760746,760746,2296920393,"@she_shines92 yea it's been working fine, but sometimes it just goes out  on days like today lol",Tue Jun 23 09:47:50 PDT 2009
1513847,1513847,2175407434,"@fuzzycontext probably will transfer some good, but most likely to your gut rather than ya bones  have a good day!",Mon Jun 15 00:54:15 PDT 2009
411707,411707,2060182335,Just got a blow to the head with a hard giant bottle while trying to kill this huge ass bug during the GO staff meeting. Major Ouch ,Sat Jun 06 18:25:07 PDT 2009
1190990,1190990,1983811807,Congrats to my girl Tiffany! Im so proud of you T. ,Sun May 31 13:53:01 PDT 2009
638908,638908,2234585139,just watched the last epiosde of six feet under... The saddest endings I have ever seen ,Thu Jun 18 23:20:19 PDT 2009
822907,822907,1555819670,"@mah_rodrigues I'm ok.  i'll explain to you later.lov ya a lot, amiuga. &lt;3",Sat Apr 18 20:47:10 PDT 2009
299141,299141,1997906250,"@dcreevey It was still raining at my place at 5.30 so headed back to bed - didn't even commute in, caught the train. ",Mon Jun 01 17:39:45 PDT 2009
396232,396232,2056309184,Just got back to the car. I think I've bought a whole new wardrobe. It feels weird not having the results to listen out for. ,Sat Jun 06 10:54:39 PDT 2009
467919,467919,2175884833,@CCORNS ive got too much photog ,Mon Jun 15 02:16:43 PDT 2009
1197379,1197379,1984966876,Here we go. Bring on the questions ,Sun May 31 16:09:46 PDT 2009
1500048,1500048,2071034269,Having a bbq! made my white chocolate rice krispies ,Sun Jun 07 18:43:18 PDT 2009
1013169,1013169,1881285473,@Linda_Pilko too good!  love the motivation ,Fri May 22 04:12:12 PDT 2009
1044205,1044205,1957413799,@TaylorEcstasy Yessss holyyy sht i lovee it ,Fri May 29 00:25:36 PDT 2009
88491,88491,1754899284,I don't want to go to the doctors. ,Sun May 10 07:42:26 PDT 2009
1567531,1567531,2188012103,@naturallymaid I love it.  A beautiful mess.  And healing and dealing.  Sounds like alot of fun and that summer is right on track.  ,Mon Jun 15 21:09:26 PDT 2009
692928,692928,2252606706,I can't even explain how much this infuriates me!!! I'm going to have to defend his despicable actions to the customers who email abt it! ,Sat Jun 20 06:37:42 PDT 2009
1443983,1443983,2062200285,@Bubbles86 that's because it was!! Glad to see your mind is in the right place. ,Sat Jun 06 22:35:10 PDT 2009
876830,876830,1684821899,@StevenDHill u messy Steven! ,Sat May 02 22:09:08 PDT 2009
613919,613919,2225662643,".@MonicaOnline I wish Sprint wld offer a pkg to help off-set the AT&amp;T ETF &amp; encourage switching. But I found a real person, &amp; they dont. ",Thu Jun 18 10:59:56 PDT 2009
623372,623372,2229530649,Yahoo's bein' screwy lately... that's where I have the most chatty friends  Oh well--twlightofdoom on aim/yahoo/gmail. Hit me up suckahs!!,Thu Jun 18 15:51:12 PDT 2009
1370067,1370067,2050940893,Are proud and happy that their track is featured on the American based Rocking Romans - best of compilation ,Fri Jun 05 19:34:16 PDT 2009
55542,55542,1685121073,i have doc appt wed to do bariuom (sp?) swallow.  obvs for a reason  i knew alcholol was a bad idea.,Sat May 02 23:08:12 PDT 2009
1524435,1524435,2176724138,@danphelan hi dan! i'll start working on yours soon ,Mon Jun 15 04:36:08 PDT 2009
1085376,1085376,1969163179,Congratulations Class of 2009! I'm so proud of you guys! ,Fri May 29 23:12:07 PDT 2009
590901,590901,2217477874,"Darn Skippy we're hyper as hell!  five blow pops each, our popsicles arnt frozen yet.  hopefully really soon!",Wed Jun 17 20:55:40 PDT 2009
1456214,1456214,2063479829,I'll keep believing in clouds with that sweet silver lining ,Sun Jun 07 02:49:43 PDT 2009
372886,372886,2050875145,I just deactivated my facebook account ,Fri Jun 05 19:27:02 PDT 2009
441737,441737,2067087510,My DVD/DivX-player doesn't support HD .avi-s  No Planet Earth today.,Sun Jun 07 11:43:27 PDT 2009
1181599,1181599,1982115120,We're going to visit Elevation Church tonight!!!  Heard wonderful things about it from several friends! ,Sun May 31 10:33:27 PDT 2009
975703,975703,1833547031,@terferi good luck! And thank you ,Sun May 17 23:38:25 PDT 2009
752767,752767,2286651793,Crossing the AZ state line... ,Mon Jun 22 16:44:20 PDT 2009
1113037,1113037,1972524693,Enjoying the sunshine at my Papa's house ,Sat May 30 09:23:18 PDT 2009
1474167,1474167,2065679855,cba with twitter really... just spend my time on facebook ,Sun Jun 07 09:04:55 PDT 2009
732790,732790,2264149755,@Swizzlesqueak arghh! That's sad ,Sun Jun 21 02:56:50 PDT 2009
1261899,1261899,1998716957,You know? A million tests this week&lt;3..Mitchels CD tomo. + Sims3 ,Mon Jun 01 19:00:38 PDT 2009
1473749,1473749,2065608954,@tommcfly will you watch Green Day on UK this year? can't wait to see them in Brazil... Billie is trying to learn some portuguese! ,Sun Jun 07 08:56:40 PDT 2009
406903,406903,2059043282,@mystique413 i heard that tooo rahh i hate to think there spliting i mean i no its gota happen one day but not just yet  x,Sat Jun 06 16:08:02 PDT 2009
1281078,1281078,2001702054,me and jesse just made the most delicious cup cakes! ...combined with criminal minds s3 and coffee and i'm in my happy place ,Tue Jun 02 01:46:39 PDT 2009
1232378,1232378,1991949914,@TomFelton Songs like what?  Btw i can see your picture now. Mind telling me how? Coz it happens to me all the time. Hope you'll reply!,Mon Jun 01 07:56:48 PDT 2009
1296588,1296588,2004188984,"@brandingexpert I had a feeling you'd say that AND send that link  Hey, it's not everyday you could have had at it so directly..",Tue Jun 02 07:48:41 PDT 2009
300209,300209,1998222452,"@sarahxsmiles doodie pants, I don't see it ",Mon Jun 01 18:11:42 PDT 2009
877636,877636,1685032383,Im very very rude! although it is true! they just lie!  everyone want a little uncle dad dick ,Sat May 02 22:49:47 PDT 2009
894516,894516,1692297525,Home!! And watching some Dr. Who. ,Sun May 03 19:41:38 PDT 2009
304756,304756,1999817031,Loses at Twitter ,Mon Jun 01 20:52:39 PDT 2009
811843,811843,1470183759,"@gmccrory Oh, so many ways to respond to that. Best left alone.  Happy Tuesday!  ",Tue Apr 07 08:35:49 PDT 2009
334904,334904,2013674970,@9Cisthebest awww you never go on ,Tue Jun 02 23:16:25 PDT 2009
464753,464753,2175195025,"lost my voice (it's been missing for over a week now) called the doc, he said to keep quiet. It's gonna be a hard few days 4 me ",Mon Jun 15 00:19:55 PDT 2009
1195396,1195396,1984616728,@HandsOfTime I just posted a pic so you can see for yourself lol  XX,Sun May 31 15:27:44 PDT 2009
776783,776783,2322240770,@stefiex: ahh i can't see it from my phone.  lol,Wed Jun 24 22:16:43 PDT 2009
3097,3097,1468517434,"@DavidT2006 Virgin again today, I'm afraid as I'm pushed for time. Having said that, I was delayed 40 mins at Brum ",Tue Apr 07 02:09:20 PDT 2009
467057,467057,2175696605,Am gettin up @7am to play golf. Y am I still f'n with Mac OS. Jebus don't want me to have a hackintosh ,Mon Jun 15 01:43:48 PDT 2009
1429788,1429788,2059796191,"I'll be trying out my ustream next week. So expect a confused, unprepared live segment next week with possible sound issues! ",Sat Jun 06 17:39:18 PDT 2009
6314,6314,1469370302,@ohsuperheroine My wife and I have been together for 12 years this month. Married for 3 years. We still don't have a joint account. ,Tue Apr 07 06:10:07 PDT 2009
127200,127200,1834673509,now i just wish i had someone to cuddle with. ughhh.  ,Mon May 18 03:49:01 PDT 2009
1362707,1362707,2049365324,@jaesdesign Love your pendants http://tinyurl.com/qbwv5j DM me if you sell to bead stores ,Fri Jun 05 16:45:14 PDT 2009
1332278,1332278,2016157211,is gonna watch the 20th episodee. ,Wed Jun 03 06:16:29 PDT 2009
375092,375092,2051384255,H&amp;M raised their prices ,Fri Jun 05 21:52:24 PDT 2009
32230,32230,1564202881,depressed so just going to bed i guess ,Mon Apr 20 02:18:13 PDT 2009
76787,76787,1695841214,"@rayofspearia  Good weekend tho, eh?",Mon May 04 07:03:51 PDT 2009
727182,727182,2262763910,need to learn how to walk in really high heels  platforms too ughh gay such a fail. pretty though,Sat Jun 20 23:10:58 PDT 2009
1380274,1380274,2052226583,@sofakingkrazy mannnnnnnn. That seriousy sounds soooo good. Ha. But i made myself some steak and eggs ,Sat Jun 06 00:02:44 PDT 2009
698592,698592,2254178063,only 12pm n my day is already not going good ,Sat Jun 20 09:20:51 PDT 2009
322455,322455,2004399615,Also 6 students got more %age than me! ,Tue Jun 02 08:08:31 PDT 2009
947277,947277,1822978350,My internet has been shaped again folks.  I maybe a bit distant.  Also I got a PS3 and I am totally hooked ,Sat May 16 20:49:51 PDT 2009
406573,406573,2058962098,i really wish my face would stop hurting.....i think 6 days is quite enough.  ,Sat Jun 06 15:58:36 PDT 2009
347134,347134,2016371323,@Ali167 6hours late with your morning greeting! (I've been up since 3) ,Wed Jun 03 06:39:40 PDT 2009
1122097,1122097,1974269812,@ijive I like that one better  *flashes fangs*,Sat May 30 12:47:04 PDT 2009
1108523,1108523,1971750423,I &lt;3 Saturday mornings! So much treasure to be found ,Sat May 30 07:48:59 PDT 2009
109702,109702,1824631854,I just bawled my eyes out watching marley and me  sad movie!! I love my puppy!!!,Sun May 17 02:13:57 PDT 2009
674701,674701,2247870024,@FierZe @ladyoshun  I know u all did a good job! I can't wait to see the video... behave urselves tonite u 2 loosey gooseys lol,Fri Jun 19 19:45:03 PDT 2009
1276739,1276739,2001245469,@aparajuli Wiktionary says &quot;civilian workforce or organization&quot; &amp; I'd class #BTUB as an &quot;organisation&quot; ,Tue Jun 02 00:16:22 PDT 2009
1034144,1034144,1955929874,@ spring sports banquet. Track IVL champs! ,Thu May 28 20:52:28 PDT 2009
1058737,1058737,1963005097,@RebekahHarrison congrats  im so happy for you,Fri May 29 12:03:31 PDT 2009
1026608,1026608,1932309051,@WoWInsider http://twitpic.com/61bqe My new mage! ,Tue May 26 21:12:55 PDT 2009
222232,222232,1976980089,"Going to bed, hopefully this flu will be gone in the morning... ",Sat May 30 19:46:08 PDT 2009
291563,291563,1995738368,home from work.  now its time for errands and chores...poop. ,Mon Jun 01 13:58:14 PDT 2009
1111076,1111076,1972163012,Mcdonalds breakfaaaastttt. Mcmuffins and hasbrowns. Love me dooownnnn ,Sat May 30 08:41:22 PDT 2009
829755,829755,1557217262,"@MissAshleyTizz Yes,i hope she will follow me.That means so much to me.I realy love all of them!!!GOSH!If she follow that is awesome ",Sun Apr 19 02:42:55 PDT 2009
360370,360370,2046333691,Hey #backlon Were you kidding about how sharp it is?  I can't tell   (backlon live &gt; http://ustre.am/3hWn),Fri Jun 05 12:01:48 PDT 2009
453939,453939,2070464897,"@Juniorholic I'm so, sorry ",Sun Jun 07 17:44:36 PDT 2009
15290,15290,1554072592,@WillBates yeah lol  we go thru this every day unfortunately ....,Sat Apr 18 15:59:39 PDT 2009
1164230,1164230,1979740894,2 and a bit hours of geography down the line and I'm still going strong! ,Sun May 31 04:18:57 PDT 2009
764882,764882,2299152871,so missing @jonandolino @schukie and the end of the year fun ,Tue Jun 23 12:34:04 PDT 2009
862684,862684,1676952122,is going to end the day while still happy.        today was a crazy anus day.,Fri May 01 23:50:43 PDT 2009
276458,276458,1991040016,"Grr, Twitter, let me follow people again ",Mon Jun 01 06:16:56 PDT 2009
941898,941898,1794427777,@sassystephie  At least it's almost over..  ,Thu May 14 05:47:27 PDT 2009
752772,752772,2286653286,has a really bad sunburn... ,Mon Jun 22 16:44:27 PDT 2009
1205422,1205422,1986545104,@cobcottage Sounds like a good night to be inside! ,Sun May 31 18:59:05 PDT 2009
609473,609473,2223728449,OH MY GOSH I JUST DO NOT GET IT. ,Thu Jun 18 08:38:19 PDT 2009
917162,917162,1753435439,"I'm bored, extremely bored. in the car. waiting for my dad. and dinner. chinese. yummm. ",Sun May 10 01:37:32 PDT 2009
537203,537203,2198669273,Little boy has 103.2 fever ,Tue Jun 16 16:24:10 PDT 2009
1252197,1252197,1996655280,&quot;Your grace is enough&quot; ,Mon Jun 01 15:27:24 PDT 2009
1016908,1016908,1881769720,@jimmietryon you`re welcome ,Fri May 22 05:30:59 PDT 2009
1517844,1517844,2175887374,"and yes, the only time i bother to go for a run is when its raining     ",Mon Jun 15 02:17:10 PDT 2009
1368720,1368720,2050658414,Is one down one to go ,Fri Jun 05 19:03:59 PDT 2009
876728,876728,1684794228,Fun night with ana and claudia! Nightttt ,Sat May 02 22:04:07 PDT 2009
355067,355067,2039918241,o.O fuck you twitter fuck you!!  Ugh..Wonder if this will actually work this time... Haha,Thu Jun 04 23:08:33 PDT 2009
1398526,1398526,2054112261,@CathrynR I think I'll give that a try tomorrow morning. ,Sat Jun 06 06:35:16 PDT 2009
696112,696112,2253433746,@azmomofmanyhats that stinks  sorry to hear that.,Sat Jun 20 08:09:46 PDT 2009
1472897,1472897,2065460745,"&quot;Hes everything to me, more than a story, more than words on a page, of history, hes the air that I breathe, the water I thirst for&quot; ",Sun Jun 07 08:38:32 PDT 2009
558808,558808,2204838591,http://twitpic.com/7m0qi - world's ugliest cast ,Wed Jun 17 03:15:56 PDT 2009
1006522,1006522,1880617432,@seansmithsucks please can you come let us in. Its bloody cold outside ,Fri May 22 01:53:07 PDT 2009
465208,465208,2175299313,should writing the thesis but cannot concentrate!!!! ,Mon Jun 15 00:36:23 PDT 2009
1393440,1393440,2053510417,my sisters team won ...even if she wasn't playing ,Sat Jun 06 04:48:45 PDT 2009
1366887,1366887,2050302254,I want to be a private investigator..it sounds fun..lol ,Fri Jun 05 18:25:42 PDT 2009
491318,491318,2183787170,@TempSec it stands for frontier project which is a project where you work for your church for a year- it's meant to rain all week..  xxx,Mon Jun 15 14:59:11 PDT 2009
611919,611919,2224766060,Summer vacation means babysitter gets more money means I have less means longer wait for new toys mean less happy me means ,Thu Jun 18 09:54:25 PDT 2009
953119,953119,1824582829,Had a Biriyani lunch with @pradeepto and @debayan ,Sun May 17 02:01:00 PDT 2009
1351312,1351312,2045939649,That was a cool site!  ,Fri Jun 05 11:27:42 PDT 2009
1502408,1502408,2071683038,"Busy week ahead, but its all exciting things ",Sun Jun 07 19:46:16 PDT 2009
924852,924852,1755123589,"After a morning spent lounging around + enjoying an awesome b'fast, I'm off to play outside. Beautiful day here in Atlanta! ",Sun May 10 08:19:13 PDT 2009
130352,130352,1835295143,I hate it when my tummy makes random noises in quiet situations. ,Mon May 18 05:39:06 PDT 2009
243945,243945,1981657897,Studying all day!! ,Sun May 31 09:37:12 PDT 2009
1599509,1599509,2193454039,Heading to target to get LVATT cause that damn guy wouldn't give it to us at walmart. Then to B&amp;N to get the new Sarah Dessen book ,Tue Jun 16 08:28:50 PDT 2009
927616,927616,1759273042,"oh, and i messed up the spot.  not modest. just wanted to be clear. modest was great and i look forward to working with him again.",Sun May 10 18:51:02 PDT 2009
934212,934212,1792394536,Junna Go To Sleep...Damn My Room Smells Like A Hollister Store Haha I Guess Its A Good Thing ,Wed May 13 23:00:42 PDT 2009
1174549,1174549,1980970700,"@patkSTEREOS, i'm glad your fans are your favorite thing in the world ;) we love you and your amazing music so much &lt;3  xo",Sun May 31 08:06:52 PDT 2009
966836,966836,1827729634,"Oh man i wish shatner was in star trek, but hey nimoy was there!  check out the full movie: http://tr.im/lsSw",Sun May 17 11:19:29 PDT 2009
66763,66763,1691973205,is in the hospital again.  watching my nephew take pictures of everyone..,Sun May 03 19:00:26 PDT 2009
185189,185189,1967901940,@gregs i'm not a fav person ,Fri May 29 20:25:03 PDT 2009
1135246,1135246,1976469698,@theconezone i can't wait! seriously will be a highlight of my summer. ,Sat May 30 17:24:23 PDT 2009
1049496,1049496,1960392619,@Lizzs_Lockeroom thx Ms Robbins . I owe u anudda 1 ,Fri May 29 07:53:33 PDT 2009
310186,310186,2001056723,i beg you to??? ,Mon Jun 01 23:42:56 PDT 2009
